,player_international,actual_team,number,Name,Nationalite,mois_de_naissance,jour_de_naissance,anne_de_naissance,age_actuel,taille_en_m,Poste,Pied_fort,id,Unnamed: 0,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,dico_fifa,Dribbling,Marking,Aggression,Reactions,Interceptions,Vision,Composure,Crossing,Acceleration,Strength,Balance,Agility,Penalties,Volleys,Power,Jumping,Heading,Curve,Injury,Finishing,player_value
290,True, Dijon FCO,30,, Français,octobre,28,1990,32,"1,85",Gardien de but,Droit,5614,392,Baptiste Reynet,38,3420,0,0.0,0,0.3126139938831329,0,1,3,0,GK,Dijon,0,0.0,4.7423168160021305,4.429702807217836,"{'Dribbling': '18', 'Marking': 'None', 'Aggression': '37', 'Reactions': '68', 'Interceptions': '16', 'Vision': '35', 'Composure': '60', 'Crossing': '15', 'Acceleration': '42', 'Stamina': '35', 'Strength': '68', 'Balance': '28', 'Agility': '43', 'Jumping': '62', 'Heading': '14', 'Finishing': '17', 'Curve': '16', 'Penalties': '19', 'Volleys': '19'}",18.0,None,37.0,68.0,16.0,35.0,60.0,15.0,42.0,68.0,,43.0,19.0,19.0,,62.0,14.0,16.0,,17.0,800 K €
291,True, Beşiktaş JK,2,Valentin André Henri Rosier, Français,août,19,1996,26,"1,75",Arrière droit / Arrière gauche,Droit,5615,393,Valentin Rosier,36,2777,0,0.821274109184742,3,2.206057857722044,16,16,5,0,D M S,Dijon,0,0.821274109184742,8.996879315935075,6.90625227522105,"{'Dribbling': '75', 'Marking': 'None', 'Aggression': '78', 'Reactions': '73', 'Interceptions': '72', 'Vision': '58', 'Composure': '73', 'Crossing': '74', 'Acceleration': '84', 'Stamina': '84', 'Strength': '70', 'Balance': '85', 'Agility': '84', 'Jumping': '72', 'Heading': '64', 'Finishing': '45', 'Curve': '67', 'Penalties': '42', 'Volleys': '47', 'Long': 'Throw-in'}",75.0,None,78.0,73.0,72.0,58.0,73.0,74.0,84.0,70.0,,84.0,42.0,47.0,,72.0,64.0,67.0,,45.0,"7,00 mio. €"
292,False, Western Sydney Wanderers,17,Romain Grégoire Clément Amalfitano, Français,août,27,1989,33,"1,75",Milieu de terrain,Droitier,5620,394,Romain Amalfitano,33,2712,0,0.2087743012234568,3,1.8203290980309248,12,22,5,0,M S,Dijon,0,0.2087743012234568,7.2885096445679665,5.420749373733997,"{'Dribbling': '72', 'Marking': 'None', 'Aggression': '73', 'Reactions': '76', 'Interceptions': '72', 'Vision': '75', 'Composure': '71', 'Crossing': '62', 'Acceleration': '62', 'Stamina': '74', 'Strength': '57', 'Balance': '72', 'Agility': '66', 'Jumping': '46', 'Heading': '26', 'Finishing': '64', 'Curve': '61', 'Penalties': '61', 'Volleys': '49'}",72.0,None,73.0,76.0,72.0,75.0,71.0,62.0,62.0,57.0,,66.0,61.0,49.0,,46.0,26.0,61.0,,64.0,700 K €
293,True, Dijon FCO  (adjoint des U19) ,,, Français,mars,23,1986,36,"1,62",Ailier gauche,Droit,5621,395,Frederic Sammaritano,26,1442,0,1.896510210353881,4,2.160569626837969,31,23,2,0,F M S,Dijon,0,1.896510210353881,5.932903999928385,2.5953959841281176,"{'Dribbling': '65', 'Marking': '29', 'Aggression': '57', 'Reactions': '70', 'Interceptions': '33', 'Vision': '73', 'Composure': '63', 'Crossing': '60', 'Acceleration': '64', 'Stamina': '48', 'Strength': '33', 'Balance': '94', 'Agility': '70', 'Jumping': '30', 'Heading': '39', 'Finishing': '58', 'Curve': '80', 'Penalties': '64', 'Volleys': '66', 'Injury': 'Prone', 'Team': 'Player'}",65.0,29,57.0,70.0,33.0,73.0,63.0,60.0,64.0,33.0,,70.0,64.0,66.0,,30.0,39.0,80.0,Prone,58.0,-
294,True, Montpellier HSC(en prêt du Club Bruges),27,Christ-Emmanuel Faitout Maouassa, Français,juillet,6,1998,24,"1,70",Latéral gauche,Gauche,5635,398,Faitout Maouassa,19,879,0,0.5050051100552082,2,1.6549052000045776,15,9,1,0,M S,Rennes,0,0.5050051100552082,2.22555950563401,0.2564244987443089,"{'Dribbling': '74', 'Marking': 'None', 'Aggression': '72', 'Reactions': '70', 'Interceptions': '67', 'Vision': '66', 'Composure': '72', 'Crossing': '72', 'Acceleration': '82', 'Stamina': '72', 'Strength': '75', 'Balance': '84', 'Agility': '76', 'Jumping': '75', 'Heading': '61', 'Finishing': '58', 'Curve': '75', 'Penalties': '42', 'Volleys': '53'}",74.0,None,72.0,70.0,67.0,66.0,72.0,72.0,82.0,75.0,,76.0,42.0,53.0,,75.0,61.0,75.0,,58.0,"5,00 mio. €"
295,False, FC Chambly Oise,7,, Français,décembre,19,1988,34,"1,81",Milieu gauche,gauche,5638,399,Loic Puyo,8,157,0,0.0397502006962895,0,0.2191919982433319,2,5,0,0,S,Angers,0,0.0397502006962895,0.9502053000032902,0.7982199266552925,"{'Dribbling': '68', 'Marking': '51', 'Aggression': '67', 'Reactions': '64', 'Interceptions': '45', 'Vision': '65', 'Composure': '63', 'Crossing': '67', 'Acceleration': '62', 'Stamina': '72', 'Strength': '64', 'Balance': '69', 'Agility': '75', 'Jumping': '59', 'Heading': '57', 'Finishing': '59', 'Curve': '61', 'Penalties': '40', 'Volleys': '56', 'Injury': 'Prone'}",68.0,51,67.0,64.0,45.0,65.0,63.0,67.0,62.0,64.0,,75.0,40.0,56.0,,59.0,57.0,61.0,Prone,59.0,200 K €
296,True,,,Marcos Evangelista de Moraes, Brésilien,juin,7,1970,52,"1,76",Arrière droit,Droit,5646,400,Cafú,10,681,0,0.5712345959618688,0,0.1572826001793146,5,5,2,0,M S,Metz,0,0.5712345959618688,1.3004075717180967,1.1186094088479877,"{'Dribbling': '89', 'Marking': 'None', 'Aggression': '77', 'Reactions': '92', 'Interceptions': '93', 'Vision': '85', 'Composure': '90', 'Crossing': '94', 'Acceleration': '93', 'Stamina': '95', 'Strength': '86', 'Balance': '82', 'Agility': '78', 'Jumping': '83', 'Heading': '81', 'Finishing': '46', 'Curve': '77', 'Penalties': '74', 'Volleys': '62', 'Early': 'Crosser'}",89.0,None,77.0,92.0,93.0,85.0,90.0,94.0,93.0,86.0,,78.0,74.0,62.0,,83.0,81.0,77.0,,46.0,-
297,True, Fire de Chicago,,, Français,février,12,1992,30,"1,79","Défenseur droit, milieu de terrain",Droit,5647,401,Arnaud Souquet,29,2412,0,0.3083200622349977,2,1.6345653124153614,7,13,4,0,D S,Nice,0,0.3083200622349977,8.338446317240596,7.046949785202742,"{'Dribbling': '71', 'Marking': 'None', 'Aggression': '70', 'Reactions': '71', 'Interceptions': '70', 'Vision': '69', 'Composure': '72', 'Crossing': '73', 'Acceleration': '66', 'Stamina': '75', 'Strength': '65', 'Balance': '63', 'Agility': '68', 'Jumping': '72', 'Heading': '66', 'Finishing': '56', 'Curve': '62', 'Penalties': '49', 'Volleys': '53', 'Long': 'Throw-in'}",71.0,None,70.0,71.0,70.0,69.0,72.0,73.0,66.0,65.0,,68.0,49.0,53.0,,72.0,66.0,62.0,,56.0,"2,00 mio. €"
298,True, AS Monaco(en prêt du Chelsea FC),23,Malang Sarr, Français Sénégalais[1],janvier,23,1999,23,"1,82",Défenseur central,Gauche,5648,402,Malang Sarr,21,1309,0,0.6917595025151968,0,0.5341473985463381,7,5,1,0,D S,Nice,0,0.6917595025151968,2.707766205072403,2.511182203888893,"{'Dribbling': '62', 'Marking': 'None', 'Aggression': '68', 'Reactions': '73', 'Interceptions': '75', 'Vision': '63', 'Composure': '75', 'Crossing': '68', 'Acceleration': '65', 'Stamina': '68', 'Strength': '79', 'Balance': '69', 'Agility': '67', 'Jumping': '77', 'Heading': '73', 'Finishing': '53', 'Curve': '60', 'Penalties': '44', 'Volleys': '37'}",62.0,None,68.0,73.0,75.0,63.0,75.0,68.0,65.0,79.0,,67.0,44.0,37.0,,77.0,73.0,60.0,,53.0,"8,00 mio. €"
299,True, Lokomotiv Plovdiv,10,, Francais,avril,9,1997,25,"1,80",Milieu de terrain,Gauche,5649,403,Vincent Marcel,2,45,0,0.0,0,0.0,0,0,0,0,S,Nice,0,0.0,0.4221149981021881,0.4221149981021881,"{'Dribbling': '72', 'Marking': '36', 'Aggression': '52', 'Reactions': '64', 'Interceptions': '58', 'Vision': '66', 'Composure': '59', 'Crossing': '69', 'Acceleration': '71', 'Stamina': '68', 'Strength': '49', 'Balance': '69', 'Agility': '77', 'Jumping': '72', 'Heading': '58', 'Finishing': '66', 'Curve': '59', 'Penalties': '52', 'Volleys': '59'}",72.0,36,52.0,64.0,58.0,66.0,59.0,69.0,71.0,49.0,,77.0,52.0,59.0,,72.0,58.0,59.0,,66.0,350 K €
300,True, Nîmes Olympique,21,, Français,avril,11,1996,26,"1,68",Arrière droit,Droit,5650,404,Patrick Burner,13,898,0,0.0740431994199752,0,0.5386367002502084,2,11,2,0,D S,Nice,0,0.0740431994199752,2.3562915408983827,1.9417810840532184,"{'Dribbling': '70', 'Marking': 'None', 'Aggression': '60', 'Reactions': '61', 'Interceptions': '62', 'Vision': '59', 'Composure': '62', 'Crossing': '64', 'Acceleration': '84', 'Stamina': '84', 'Strength': '73', 'Balance': '87', 'Agility': '75', 'Jumping': '78', 'Heading': '57', 'Finishing': '51', 'Curve': '59', 'Penalties': '50', 'Volleys': '51'}",70.0,None,60.0,61.0,62.0,59.0,62.0,64.0,84.0,73.0,,75.0,50.0,51.0,,78.0,57.0,59.0,,51.0,900 K €
301,True, Stade rennais FC,8,, Français,mars,9,1995,27,"1,83",Milieu de terrain,Droitier,5654,407,Baptiste Santamaria,31,2599,0,0.380649003200233,0,0.6827045064419508,18,17,6,0,M S,Angers,0,0.380649003200233,4.826171705499291,4.093193906359375,"{'Dribbling': '74', 'Marking': 'None', 'Aggression': '71', 'Reactions': '76', 'Interceptions': '72', 'Vision': '75', 'Composure': '71', 'Crossing': '61', 'Acceleration': '50', 'Stamina': '83', 'Strength': '70', 'Balance': '66', 'Agility': '67', 'Jumping': '71', 'Heading': '61', 'Finishing': '62', 'Curve': '61', 'Penalties': '53', 'Volleys': '57'}",74.0,None,71.0,76.0,72.0,75.0,71.0,61.0,50.0,70.0,,67.0,53.0,57.0,,71.0,61.0,61.0,,62.0,"16,00 mio. €"
302,True, Al-Gharafa SC,91,Mehdi Serge Jean Tahrat, Algérien Français,janvier,24,1990,32,"1,93",Défenseur central,Droit,5658,408,Mehdi Tahrat,7,443,0,0.0982894990593195,0,0.0675842985510826,5,1,3,0,M S,Angers,0,0.0982894990593195,0.6724780052900314,0.5672457069158554,"{'Dribbling': '46', 'Marking': '67', 'Aggression': '72', 'Reactions': '63', 'Interceptions': '65', 'Vision': '62', 'Composure': '60', 'Crossing': '31', 'Acceleration': '49', 'Stamina': '69', 'Strength': '83', 'Balance': '34', 'Agility': '56', 'Jumping': '78', 'Heading': '65', 'Finishing': '19', 'Curve': '31', 'Penalties': '43', 'Volleys': '28'}",46.0,67,72.0,63.0,65.0,62.0,60.0,31.0,49.0,83.0,,56.0,43.0,28.0,,78.0,65.0,31.0,,19.0,325 K €
303,True, Paris Saint-Germain,26,Nordi Mukiele Mulere, Français,novembre,1er,1997,25,"1,87",Latéral droitDéfenseur central,Droit,5659,409,Nordi Mukiele,33,2790,0,1.3075704257935286,1,2.510523062199354,19,35,5,0,D M S,Montpellier,0,1.3075704257935286,8.956028267741203,6.658668892458081,"{'Dribbling': '72', 'Marking': 'None', 'Aggression': '83', 'Reactions': '73', 'Interceptions': '81', 'Vision': '64', 'Composure': '72', 'Crossing': '72', 'Acceleration': '77', 'Stamina': '79', 'Strength': '79', 'Balance': '65', 'Agility': '67', 'Jumping': '90', 'Heading': '73', 'Finishing': '40', 'Curve': '69', 'Penalties': '45', 'Volleys': '39', 'Early': 'Crosser'}",72.0,None,83.0,73.0,81.0,64.0,72.0,72.0,77.0,79.0,,67.0,45.0,39.0,,90.0,73.0,69.0,,40.0,"20,00 mio. €"
304,True, Znicz Pruszków,5,, Polonais,mai,30,1985,37,"1,87",Défenseur central,Droit,5667,410,Igor Lewczuk,7,433,0,0.0,0,0.6776990070939064,0,6,3,0,D S,Bordeaux,0,0.0,1.1094532869756222,0.5418517887592316,"{'Dribbling': '51', 'Marking': '68', 'Aggression': '76', 'Reactions': '64', 'Interceptions': '69', 'Vision': '58', 'Composure': '65', 'Crossing': '64', 'Acceleration': '34', 'Stamina': '34', 'Strength': '82', 'Balance': '66', 'Agility': '57', 'Jumping': '71', 'Heading': '62', 'Finishing': '41', 'Curve': '58', 'Penalties': '51', 'Volleys': '33', 'Long': 'Throw-in'}",51.0,68,76.0,64.0,69.0,58.0,65.0,64.0,34.0,82.0,,57.0,51.0,33.0,,71.0,62.0,58.0,,41.0,-
305,True, AJ Auxerre,5,, Français,mars,4,1994,28,"1,82",Latéral gauche / Défenseur central,Gauche,5668,411,Théo Pellenard,19,1425,0,0.0152281997725367,0,0.8480050005018711,1,13,4,0,D S,Bordeaux,0,0.0152281997725367,4.86732728779316,4.163373971357942,"{'Dribbling': '63', 'Marking': 'None', 'Aggression': '62', 'Reactions': '63', 'Interceptions': '67', 'Vision': '51', 'Composure': '63', 'Crossing': '72', 'Acceleration': '59', 'Stamina': '66', 'Strength': '74', 'Balance': '59', 'Agility': '61', 'Jumping': '74', 'Heading': '69', 'Finishing': '32', 'Curve': '54', 'Penalties': '42', 'Volleys': '33'}",63.0,None,62.0,63.0,67.0,51.0,63.0,72.0,59.0,74.0,,61.0,42.0,33.0,,74.0,69.0,54.0,,32.0,"1,20 mio. €"
306,True, AS Monaco(en prêt du Cercle Bruges),30,, Français,novembre,28,1995,27,"1,93",Gardien de but,Gauche,5671,412,Thomas Didillon,9,810,0,0.0,0,0.0236639007925987,0,1,0,0,GK,Metz,0,0.0,0.2885818015784025,0.2649179007858038,"{'Dribbling': '13', 'Marking': 'None', 'Aggression': '27', 'Reactions': '66', 'Interceptions': '14', 'Vision': '54', 'Composure': '37', 'Crossing': '21', 'Acceleration': '57', 'Stamina': '25', 'Strength': '67', 'Balance': '33', 'Agility': '55', 'Jumping': '57', 'Heading': '15', 'Finishing': '13', 'Curve': '19', 'Penalties': '22', 'Volleys': '14', 'Solid': 'Player'}",13.0,None,27.0,66.0,14.0,54.0,37.0,21.0,57.0,67.0,,55.0,22.0,14.0,,57.0,15.0,19.0,,13.0,"1,20 mio. €"
307,True, Rayo Vallecano,20,Iván Balliu Campeny, Espagnol Albanais,janvier,1er,1992,31,"1,72",Latéral droit,Droit,5672,413,Iván Balliu,25,1950,0,0.1547528970986604,1,0.99536972027272,4,10,6,0,D M S,Metz,0,0.1547528970986604,5.041942898184061,4.631389499176294,"{'Dribbling': '70', 'Marking': 'None', 'Aggression': '73', 'Reactions': '69', 'Interceptions': '71', 'Vision': '64', 'Composure': '71', 'Crossing': '73', 'Acceleration': '78', 'Stamina': '85', 'Strength': '62', 'Balance': '76', 'Agility': '78', 'Jumping': '72', 'Heading': '59', 'Finishing': '50', 'Curve': '63', 'Penalties': '69', 'Volleys': '24', 'Early': 'Crosser'}",70.0,None,73.0,69.0,71.0,64.0,71.0,73.0,78.0,62.0,,78.0,69.0,24.0,,72.0,59.0,63.0,,50.0,"3,50 mio. €"
308,True, Hatayspor,6,, Guinéen Français,février,19,1992,30,"1,85",Défenseur central,Gauche,5673,414,Simon Falette,1,90,0,0.0,0,0.0,0,0,0,0,D,Metz,0,0.0,0.0207429006695747,0.0207429006695747,"{'Dribbling': '48', 'Marking': 'None', 'Aggression': '81', 'Reactions': '63', 'Interceptions': '64', 'Vision': '41', 'Composure': '64', 'Crossing': '39', 'Acceleration': '65', 'Stamina': '64', 'Strength': '87', 'Balance': '49', 'Agility': '43', 'Jumping': '81', 'Heading': '71', 'Finishing': '39', 'Curve': '27', 'Penalties': '60', 'Volleys': '24'}",48.0,None,81.0,63.0,64.0,41.0,64.0,39.0,65.0,87.0,,43.0,60.0,24.0,,81.0,71.0,27.0,,39.0,200 K €
309,True, Kocaelispor,20,Georges Constant Mandjeck, Camerounais,décembre,9,1988,34,"1,85","Défenseur, milieu de terrain",,5674,415,Georges Mandjeck,14,973,0,0.2064147288911044,1,0.1742924014106392,7,6,5,0,D M S,Metz,0,0.2064147288911044,1.734563399106264,1.5184539938345551,"{'Dribbling': '64', 'Marking': '68', 'Aggression': '78', 'Reactions': '65', 'Interceptions': '70', 'Vision': '64', 'Composure': '73', 'Crossing': '48', 'Acceleration': '57', 'Stamina': '70', 'Strength': '76', 'Balance': '69', 'Agility': '67', 'Jumping': '71', 'Heading': '68', 'Finishing': '49', 'Curve': '51', 'Penalties': '39', 'Volleys': '42'}",64.0,68,78.0,65.0,70.0,64.0,73.0,48.0,57.0,76.0,,67.0,39.0,42.0,,71.0,68.0,51.0,,49.0,200 K €
310,True, Baniyas SC,14,, Sénégalais Français,juillet,8,1994,28,"1,81",Attaquant,Droit,5676,416,Opa Nguette,17,1020,0,3.564593113958836,0,0.6862819865345955,28,10,3,0,D F M S,Metz,0,3.564593113958836,5.704917501658201,1.95032050460577,"{'Dribbling': '75', 'Marking': '43', 'Aggression': '53', 'Reactions': '73', 'Interceptions': '31', 'Vision': '69', 'Composure': '72', 'Crossing': '66', 'Acceleration': '88', 'Stamina': '62', 'Strength': '68', 'Balance': '71', 'Agility': '81', 'Jumping': '71', 'Heading': '65', 'Finishing': '67', 'Curve': '62', 'Penalties': '70', 'Volleys': '61', 'Injury': 'Prone'}",75.0,43,53.0,73.0,31.0,69.0,72.0,66.0,88.0,68.0,,81.0,70.0,61.0,,71.0,65.0,62.0,Prone,67.0,"1,50 mio. €"
311,True, RC Strasbourg,16,, Japonais,mars,20,1983,39,"1,85",Gardien de but,Droit,5678,417,Eiji Kawashima,29,2573,0,0.0,0,0.0112849995493888,0,1,0,1,GK,Metz,0,0.0,1.4205775950103998,1.409292595461011,"{'Dribbling': '12', 'Marking': 'None', 'Aggression': '16', 'Reactions': '70', 'Interceptions': '19', 'Vision': '29', 'Composure': '44', 'Crossing': '17', 'Acceleration': '43', 'Stamina': '30', 'Strength': '60', 'Balance': '45', 'Agility': '61', 'Jumping': '69', 'Heading': '14', 'Finishing': '14', 'Curve': '13', 'Penalties': '24', 'Volleys': '13', 'Team': 'Player'}",12.0,None,16.0,70.0,19.0,29.0,44.0,17.0,43.0,60.0,,61.0,24.0,13.0,,69.0,14.0,13.0,,14.0,200 K €
312,True, Wolverhampton Wanderers,17,Gonçalo Manuel Ganchinho Guedes, Portugais,novembre,29,1996,26,"1,79",Ailier gauche / Attaquant,Droit,5682,419,Gonçalo Guedes,1,4,0,0.0,0,0.0,0,0,0,0,S,Paris Saint Germain,0,0.0,0.0,0.0,"{'Dribbling': '84', 'Marking': 'None', 'Aggression': '64', 'Reactions': '81', 'Interceptions': '50', 'Vision': '76', 'Composure': '78', 'Crossing': '81', 'Acceleration': '85', 'Stamina': '72', 'Strength': '72', 'Balance': '75', 'Agility': '84', 'Jumping': '63', 'Heading': '75', 'Finishing': '82', 'Curve': '76', 'Penalties': '69', 'Volleys': '75', 'Distance': 'Shooter', 'Injury': 'Prone'}",84.0,None,64.0,81.0,50.0,76.0,78.0,81.0,85.0,72.0,,84.0,69.0,75.0,,63.0,75.0,76.0,Prone,82.0,"32,00 mio. €"
313,True, Moreirense FC,-,Afonso Mendes Ribeiro de Figueiredo, Portugais,janvier,6,1993,29,"1,71",Arrière gauche,,5689,421,Afonso Figueiredo,5,216,0,0.0,0,0.0,0,0,1,0,D S,Rennes,0,0.0,0.1921072974801063,0.1921072974801063,"{'Dribbling': '67', 'Marking': '67', 'Aggression': '72', 'Reactions': '69', 'Interceptions': '67', 'Vision': '49', 'Composure': '68', 'Crossing': '66', 'Acceleration': '70', 'Stamina': '74', 'Strength': '56', 'Balance': '84', 'Agility': '71', 'Jumping': '75', 'Heading': '65', 'Finishing': '31', 'Curve': '65', 'Penalties': '45', 'Volleys': '35'}",67.0,67,72.0,69.0,67.0,49.0,68.0,66.0,70.0,56.0,,71.0,45.0,35.0,,75.0,65.0,65.0,,31.0,200 K €
314,True, FC Copenhague,1,Karl-Johan Johnsson, Suédois,janvier,28,1990,32,"1,89",Gardien de but,,5690,422,Karl-Johan Johnsson,38,3420,0,0.0,0,0.0431512985378503,0,2,0,0,GK,Guingamp,0,0.0,2.918232722207904,2.875081423670053,"{'Dribbling': '16', 'Marking': 'None', 'Aggression': '32', 'Reactions': '65', 'Interceptions': '18', 'Vision': '49', 'Composure': '45', 'Crossing': '15', 'Acceleration': '42', 'Stamina': '33', 'Strength': '65', 'Balance': '40', 'Agility': '43', 'Jumping': '57', 'Heading': '20', 'Finishing': '12', 'Curve': '15', 'Penalties': '20', 'Volleys': '18', 'Team': 'Player'}",16.0,None,32.0,65.0,18.0,49.0,45.0,15.0,42.0,65.0,,43.0,20.0,18.0,,57.0,20.0,15.0,,12.0,500 K €
315,True, Paphos FC,13,, Congolais (RDC) Français,février,3,1994,28,"1,77",Arrière droit,,5691,423,Jordan Ikoko,28,2421,0,1.0364251099526882,2,1.6399716837331653,10,20,5,0,D S,Guingamp,0,1.0364251099526882,5.9509624959900975,4.400915067642927,"{'Dribbling': '71', 'Marking': '65', 'Aggression': '62', 'Reactions': '68', 'Interceptions': '67', 'Vision': '45', 'Composure': '71', 'Crossing': '73', 'Acceleration': '78', 'Stamina': '75', 'Strength': '68', 'Balance': '76', 'Agility': '73', 'Jumping': '75', 'Heading': '61', 'Finishing': '31', 'Curve': '50', 'Penalties': '49', 'Volleys': '31', 'Early': 'Crosser'}",71.0,65,62.0,68.0,67.0,45.0,71.0,73.0,78.0,68.0,,73.0,49.0,31.0,,75.0,61.0,50.0,,31.0,700 K €
316,True,,,, Marocain   Français,octobre,16,1986,36,"1,83",Arrière droit,,5692,424,Fouad Chafik,23,1626,0,0.1421226002275943,2,1.8476974060758948,5,16,4,0,D M S,Dijon,0,0.1421226002275943,4.897455349564552,3.646906133741141,"{'Dribbling': '63', 'Marking': '69', 'Aggression': '68', 'Reactions': '69', 'Interceptions': '70', 'Vision': '52', 'Composure': '67', 'Crossing': '66', 'Acceleration': '64', 'Stamina': '79', 'Strength': '72', 'Balance': '63', 'Agility': '68', 'Jumping': '56', 'Heading': '51', 'Finishing': '44', 'Curve': '59', 'Penalties': '43', 'Volleys': '39'}",63.0,69,68.0,69.0,70.0,52.0,67.0,66.0,64.0,72.0,,68.0,43.0,39.0,,56.0,51.0,59.0,,44.0,50 K €
317,True, Omónia Nicosie,22,, Hongrois,janvier,17,1993,29,"1,88",Défenseur central,Droit,5694,425,Ádám Lang,3,235,0,0.0,0,0.0,0,0,0,1,D,Dijon,0,0.0,0.6118056923151016,0.6118056923151016,"{'Dribbling': '32', 'Marking': 'None', 'Aggression': '70', 'Reactions': '63', 'Interceptions': '71', 'Vision': '26', 'Composure': '66', 'Crossing': '49', 'Acceleration': '58', 'Stamina': '70', 'Strength': '81', 'Balance': '67', 'Agility': '60', 'Jumping': '71', 'Heading': '70', 'Finishing': '40', 'Curve': '28', 'Penalties': '56', 'Volleys': '30'}",32.0,None,70.0,63.0,71.0,26.0,66.0,49.0,58.0,81.0,,60.0,56.0,30.0,,71.0,70.0,28.0,,40.0,800 K €
318,True, Ümraniyespor,14,, Congolais,septembre,25,1997,25,"1,79",Milieu axial,Gauche,5707,426,Durel Avounou,9,660,0,0.2629422154277563,0,0.1535390019416809,5,3,1,0,D M S,Caen,0,0.2629422154277563,0.8649345859885216,0.5808736979961395,"{'Dribbling': '67', 'Marking': 'None', 'Aggression': '49', 'Reactions': '62', 'Interceptions': '59', 'Vision': '61', 'Composure': '64', 'Crossing': '52', 'Acceleration': '69', 'Stamina': '72', 'Strength': '73', 'Balance': '65', 'Agility': '67', 'Jumping': '89', 'Heading': '76', 'Finishing': '56', 'Curve': '49', 'Penalties': '52', 'Volleys': '47'}",67.0,None,49.0,62.0,59.0,61.0,64.0,52.0,69.0,73.0,,67.0,52.0,47.0,,89.0,76.0,49.0,,56.0,300 K €
319,False, Botafogo FR,21,Fernando Marçal de Oliveira, Brésilien,février,19,1989,33,"1,78",Arrière gauche,Gauche,5708,427,Fernando Marçal,18,1300,0,0.0472044004127383,3,1.8222491778433323,2,17,1,0,D S,Lyon,0,0.0472044004127383,5.217945286072791,4.765347310341895,"{'Dribbling': '70', 'Marking': '76', 'Aggression': '87', 'Reactions': '73', 'Interceptions': '76', 'Vision': '65', 'Composure': '72', 'Crossing': '72', 'Acceleration': '69', 'Stamina': '65', 'Strength': '71', 'Balance': '69', 'Agility': '69', 'Jumping': '74', 'Heading': '64', 'Finishing': '52', 'Curve': '65', 'Penalties': '49', 'Volleys': '44', 'Injury': 'Prone'}",70.0,76,87.0,73.0,76.0,65.0,72.0,72.0,69.0,71.0,,69.0,49.0,44.0,,74.0,64.0,65.0,Prone,52.0,"1,20 mio. €"
320,True, AEL Limassol,20,, Suédois Macédonien,août,13,1991,31,"1,81",Ailier droit,Gauche,5714,428,Alexander Kacaniklic,9,306,0,0.1973218973726034,1,0.2354750037193298,3,3,0,0,M S,Nantes,0,0.1973218973726034,0.3921631993725896,0.0155483996495604,"{'Dribbling': '69', 'Marking': '38', 'Aggression': '43', 'Reactions': '66', 'Interceptions': '41', 'Vision': '69', 'Composure': '73', 'Crossing': '67', 'Acceleration': '75', 'Stamina': '70', 'Strength': '58', 'Balance': '72', 'Agility': '76', 'Jumping': '34', 'Heading': '62', 'Finishing': '66', 'Curve': '68', 'Penalties': '59', 'Volleys': '64', 'Injury': 'Prone'}",69.0,38,43.0,66.0,41.0,69.0,73.0,67.0,75.0,58.0,,76.0,59.0,64.0,,34.0,62.0,68.0,Prone,66.0,250 K €
321,False, AJ Auxerre,7,, Français,août,7,1996,26,"1,70",Milieu de terrain,Gauche,5727,430,Gauthier Hein,3,79,0,0.0430543012917041,0,0.0207429006695747,1,1,0,0,M S,Metz,0,0.0430543012917041,0.0892035011202097,0.0254062991589307,"{'Dribbling': '76', 'Marking': 'None', 'Aggression': '61', 'Reactions': '59', 'Interceptions': '39', 'Vision': '62', 'Composure': '57', 'Crossing': '62', 'Acceleration': '81', 'Stamina': '57', 'Strength': '48', 'Balance': '90', 'Agility': '90', 'Jumping': '67', 'Heading': '31', 'Finishing': '67', 'Curve': '78', 'Penalties': '51', 'Volleys': '51'}",76.0,None,61.0,59.0,39.0,62.0,57.0,62.0,81.0,48.0,,90.0,51.0,51.0,,67.0,31.0,78.0,,67.0,"2,50 mio. €"
322,True, OH Louvain,20,, Marocain Ivoirien,octobre,21,1997,25,"1,79",Latéral gauche,Gauche,5728,431,Hamza Mendyl,12,848,0,0.0654377974569797,0,1.0651266798377037,2,4,2,1,D M S,Lille,0,0.0654377974569797,3.543362369760871,2.412798598408699,"{'Dribbling': '65', 'Marking': 'None', 'Aggression': '80', 'Reactions': '64', 'Interceptions': '64', 'Vision': '55', 'Composure': '64', 'Crossing': '56', 'Acceleration': '85', 'Stamina': '62', 'Strength': '61', 'Balance': '69', 'Agility': '72', 'Jumping': '60', 'Heading': '57', 'Finishing': '36', 'Curve': '57', 'Penalties': '48', 'Volleys': '33'}",65.0,None,80.0,64.0,64.0,55.0,64.0,56.0,85.0,61.0,,72.0,48.0,33.0,,60.0,57.0,57.0,,36.0,800 K €
